PMID,Title,Source,PubDate
37387572,Autophagosomes Defeat Ferroptosis by Decreasing Generation and Increasing Discharge of Free Fe(2+) in Skin Repair Cells to Accelerate Diabetic Wound Healing.,Adv Sci (Weinh),2023 Sep
37385317,Tendon-inspired hybrid hydrogel based on polyvinyl alcohol and gallic acid-lysozyme for promoting wound closure and healing.,Int J Biol Macromol,2023 Aug 30
37385313,Photo-crosslinked enhanced double-network hydrogels based on modified gelatin and oxidized sodium alginate for diabetic wound healing.,Int J Biol Macromol,2023 Aug 1
37379247,"A Gelatin-Based Composite Hydrogel with a ""One Stone, Two Birds"" Strategy for Photothermal Antibacterial and Vascularization of Infected Wounds.",Biomacromolecules,2023 Jul 10
37379222,"Effective Strategies for Developing Potent, Broad-Spectrum Antibacterial and Wound Healing Promotion from Short-Chain Antimicrobial Peptides.",ACS Appl Mater Interfaces,2023 Jul 12
37377169,Agar/gelatin hydro-film containing EGF and Aloe vera for effective wound healing.,J Mater Chem B,2023 Jul 26
37376103,Polymers and Bioactive Compounds with a Macrophage Modulation Effect for the Rational Design of Hydrogels for Skin Regeneration.,Pharmaceutics,2023 Jun 5
37373441,Do Curdlan Hydrogels Improved with Bioactive Compounds from Hop Exhibit Beneficial Properties for Skin Wound Healing?,Int J Mol Sci,2023 Jun 18
37371720,The Use of Hydrogel Dressings in Sulfur Mustard-Induced Skin and Ocular Wound Management.,Biomedicines,2023 Jun 2
37367133,Innovative Wound Healing Hydrogel Containing Chicken Feather Keratin and Soy Isoflavone Genistein: In Vivo Studies.,Gels,2023 Jun 5
37367122,Recent Advances in Stimuli-Responsive Hydrogel-Based Wound Dressing.,Gels,2023 May 30
37361387,"Preparation of Ultra-Small Copper Nanoparticles-Loaded Self-Healing Hydrogels with Antibacterial, Inflammation-Suppressing and Angiogenesis-Enhancing Properties for Promoting Diabetic Wound Healing.",Int J Nanomedicine,2023
37356291,A new perspective on quantitative assessment of photodynamic therapy mediated hydrogel nanocomposite in wound healing using objective biospeckle and morphological local-gradient.,Comput Biol Med,2023 Sep
37354928,Developing hyaluronic acid-proline-ferric ion cross-linked film for efficient wound healing application.,Int J Pharm,2023 Jul 25
37354008,Spray coverage analysis of topical sprays formed by cold thermoreversible hydrogels.,Drug Dev Ind Pharm,2023 Jul
37340945,A cooling-driven self-adaptive and removable hydrogel coupled with combined chemo-photothermal sterilization for promoting infected wound healing.,Nanoscale,2023 Jul 6
37337579,Application of stem cells in regeneration medicine.,MedComm (2020),2023 Aug
37335228,First-Aid Hydrogel Wound Dressing with Reliable Hemostatic and Antibacterial Capability for Traumatic Injuries.,Adv Healthc Mater,2023 Oct
37334269,"Antibacterial, injectable, and adhesive hydrogel promotes skin healing.",Front Bioeng Biotechnol,2023
37332461,Delivery of Porphyrins Through Self-Assembling Peptide Hydrogels for Accelerated Healing of Experimental Skin Defects In Vivo.,Cureus,2023 May
37327393,Two-Pronged Microbe Delivery of Nitric Oxide and Oxygen for Diabetic Wound Healing.,Nano Lett,2023 Jun 28
37327023,Panthenol Citrate Biomaterials Accelerate Wound Healing and Restore Tissue Integrity.,Adv Healthc Mater,2023 Dec
37321753,Chitosan-based mussel-inspired hydrogel for rapid self-healing and high adhesion of tissue adhesion and wound dressings.,Carbohydr Polym,2023 Sep 15
37321732,Polysaccharide based transdermal patches for chronic wound healing: Recent advances and clinical perspective.,Carbohydr Polym,2023 Sep 15
37314212,Successful reconstruction of full-thickness skin defects in a swine model using simultaneous split-thickness skin grafting and composite collagen microstructured dermal scaffolds.,Wound Repair Regen,2023 Sep-Oct
37308100,A Novel Topical Formulation of the Leishmaniasis Drug Glucantime as a Nanostructured Lipid Carrier-Based Hydrogel.,Am J Trop Med Hyg,2023 Aug 2
37300860,Clinical investigation of use of an antimicrobial peptide hydrogel wound dressing on intact skin.,J Wound Care,2023 Jun 2
37298865,Antibacterial and Cytocompatible pH-Responsive Peptide Hydrogel.,Molecules,2023 May 27
37291625,Advances in the application of Mxene nanoparticles in wound healing.,J Biol Eng,2023 Jun 8
37284440,In situ formed scaffold with royal jelly-derived extracellular vesicles for wound healing.,Theranostics,2023
37278622,Flexible Bioactive Glass Nanofiber-Based Self-Expanding Cryogels with Superelasticity and Bioadhesion Enabling Hemostasis and Wound Healing.,ACS Nano,2023 Jun 27
37277053,A glucose-responsive nitric oxide release hydrogel for infected diabetic wounds treatment.,J Control Release,2023 Jul
37274005,Performance of hybrid gelatin-PVA bioinks integrated with genipin through extrusion-based 3D bioprinting: An in vitro evaluation using human dermal fibroblasts.,Int J Bioprint,2023
37273796,3D-printed placental-derived bioinks for skin tissue regeneration with improved angiogenesis and wound healing properties.,Mater Today Bio,2023 Jun
37271512,Sustained release of alginate hydrogel containing antimicrobial peptide Chol-37(F34-R) in vitro and its effect on wound healing in murine model of Pseudomonas aeruginosa infection.,J Vet Sci,2023 May
37269017,A hydrogel-based first-aid tissue adhesive with effective hemostasis and anti-bacteria for trauma emergency management.,Biomater Res,2023 Jun 2
37266728,Statistical study of clinical trials with stem cells and their function in skin wound.,Cell Tissue Res,2023 Aug
37265096,Effect of a New Hyaluronic Acid Hydrogel Dermal Filler Cross-Linked With Lysine Amino Acid for Skin Augmentation and Rejuvenation.,Aesthet Surg J,2023 Dec 14
37263327,"Oxidized carboxymethyl cellulose/gelatin in situ gelling hydrogel for accelerated diabetic wound healing: Synthesis, characterization, and in vivo investigations.",Int J Biol Macromol,2023 Jul 1
37251563,Advanced phosphocreatine-grafted chitosan hydrogel promote wound healing by macrophage modulation.,Front Bioeng Biotechnol,2023
37249520,3D Prestress Bioprinting of Directed Tissues.,Adv Healthc Mater,2023 Nov
37244333,"Protocatechualdehyde-ferric iron tricomplex embedded gelatin hydrogel with adhesive, antioxidant and photothermal antibacterial capacities for infected wound healing promotion.",Int J Biol Macromol,2023 Jul 1
37241772,"Rosmarinic Acid-Grafted Dextran/Gelatin Hydrogel as a Wound Dressing with Improved Properties: Strong Tissue Adhesion, Antibacterial, Antioxidant and Anti-Inflammatory.",Molecules,2023 May 11
37240701,Triticum vulgare Extract and Polyhexanide (Fitostimoline(®) Hydrogel/Fitostimoline(®) Plus Gauze) versus Saline Gauze Dressing in Patients with Diabetic Foot Ulcers: Results of a Randomized Controlled Trial.,J Clin Med,2023 May 22
37233022,Application of Silk-Fibroin-Based Hydrogels in Tissue Engineering.,Gels,2023 May 22
37232965,Formulation Development and Evaluation of Indian Propolis Hydrogel for Wound Healing.,Gels,2023 May 1
37232946,"Tissue Adhesive, Biocompatible, Antioxidant, and Antibacterial Hydrogels Based on Tannic Acid and Fungal-Derived Carboxymethyl Chitosan for Wound-Dressing Applications.",Gels,2023 Apr 22
37230936,Peptide Supramolecular Hydrogels with Sustained Release Ability for Combating Multidrug-Resistant Bacteria.,ACS Appl Mater Interfaces,2023 Jun 7
37230636,An extracellular matrix-inspired self-healing composite hydrogel for enhanced platelet-rich plasma-mediated chronic diabetic wound treatment.,Carbohydr Polym,2023 Sep 1
37230435,ROS scavenging and immunoregulative EGCG@Cerium complex loaded in antibacterial polyethylene glycol-chitosan hydrogel dressing for skin wound healing.,Acta Biomater,2023 Aug
37224450,Assessment of the Efficacy of an LL-37-Encapsulated Keratin Hydrogel for the Treatment of Full-Thickness Wounds.,ACS Appl Bio Mater,2023 Jun 19
37217043,Formulation development of collagen/chitosan-based porous scaffolds for skin wounds repair and regeneration.,Int J Biol Macromol,2023 Jul 1
37215513,Application of hydrogel wound dressings in cell therapy-approaches to assessment in vitro.,Int J Burns Trauma,2023
37213227,Hydrogel with ROS scavenging effect encapsulates BR@Zn-BTB nanoparticles for accelerating diabetic mice wound healing via multimodal therapy.,iScience,2023 Jun 16
37211601,Multifunctional antibacterial bioactive nanoglass hydrogel for normal and MRSA infected wound repair.,J Nanobiotechnology,2023 May 21
37207757,Alginate-modulated continuous assembly of iron/tannic acid composites as photothermally responsive wound dressings for hemostasis and drug resistant bacteria eradication.,Int J Biol Macromol,2023 Jul 1
37207743,"Ultra-stretchable, tissue-adhesive, shape-adaptive, self-healing, on-demand removable hydrogel dressings with multiple functions for infected wound healing in regions of high mobility.",Acta Biomater,2023 Aug
37206880,Colorimetric pH-responsive and hemostatic hydrogel-based bioadhesives containing functionalized silver nanoparticles.,Mater Today Bio,2023 Jun
37201448,Tannic acid-based dual-network homogeneous hydrogel with antimicrobial and pro-healing properties for infected wound healing.,Colloids Surf B Biointerfaces,2023 Jul
37194321,A hybrid hydrogel constructed using drug loaded mesoporous silica and multiple response copolymer as an intelligent dressing for wound healing of diabetic foot ulcers.,J Mater Chem B,2023 Jun 7
37182937,Injectable chitosan/xyloglucan composite hydrogel with mechanical adaptivity and endogenous bioactivity for skin repair.,Carbohydr Polym,2023 Aug 1
37182205,"Protocol for preparation of a photo-triggering double cross-linked adhesive, antibacterial, and biocompatible hydrogel for wound healing.",STAR Protoc,2023 May 13
37179612,Role of Graphene Oxide in Bacterial Cellulose-Gelatin Hydrogels for Wound Dressing Applications.,ACS Omega,2023 May 9
37173819,An Adhesive/Anti-Adhesive Janus Tissue Patch for Efficient Closure of Bleeding Tissue with Inhibited Postoperative Adhesion.,Adv Sci (Weinh),2023 Jul
37173046,Oligochitosan and oxidized nucleoside-based bioderived hydrogels for wound healing.,Carbohydr Polym,2023 Aug 15
37173039,NIR- and pH-responsive injectable nanocomposite alginate-graft-dopamine hydrogel for melanoma suppression and wound repair.,Carbohydr Polym,2023 Aug 15
